Year,Day (mm/dd),Area Office Code,Form No,Line No,Survey Type Name,District,Stat Area,Stream Number,Stream Name,Area Surveyed,Species Name,Observer Initials,Usage Code,Usage Description,Tide Description,Visibility Description,Water Level Description,Fish Presence,Mouth Count,Tidal Count,Live Count,Dead Count
2014,24-Sep,A,65,5,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,80,0
2014,24-Sep,A,65,6,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,40,0
2014,24-Sep,A,65,7,AERIAL,111,111-32,111-32-201,Stuhini Creek,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2014,24-Sep,A,700,1,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Complete survey,Coho,DJT,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,261,1
2014,24-Sep,D,40,3,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,PAF,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Low,Not recorded,0,0,251,0
2014,24-Sep,D,40,4,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,PAF,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,127,0
2014,25-Sep,A,302,10,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,3321,0
2014,25-Sep,A,700,2,FOOT,111,111-50,111-50-052,Montana Creek,Complete survey,Coho,DJT,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,911,0
2014,26-Sep,A,302,11,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,3272,0
2014,1-Oct,A,302,12,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,NLZ,3,Peak survey - useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,3555,0
2014,1-Oct,A,700,3,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Complete survey,Coho,DJT,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,278,6
2014,1-Oct,B,602,1,FOOT,102,102-60,102-60-084,Maybeso Creek,Partial stream survey,Coho,CS,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,514,0
2014,1-Oct,D,40,5,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,PAF,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Low,Not recorded,0,0,255,0
2014,1-Oct,D,40,6,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,PAF,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,0,0,156,0
2014,2-Oct,A,700,4,FOOT,111,111-50,111-50-052,Montana Creek,Complete survey,Coho,DCL,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,871,4
2014,2-Oct,B,603,1,FOOT,103,103-60,103-60-059,Port St Nicholas Hd,Partial stream survey,Coho,CS,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,45,0
2014,2-Oct,D,40,7,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,PAF,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,0,0,274,0
2014,3-Oct,A,421,1,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,323,2
2014,7-Oct,A,422,1,FOOT,115,115-32,115-32-070,Assignation Creek,Complete survey,Coho,RSC,1,Incomplete survey - not useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,369,3
2014,7-Oct,B,605,1,FOOT,103,103-90,103-90-042,Shaheen Creek,Partial stream survey,Coho,CS,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,334,0
2014,8-Oct,A,422,5,FOOT,115,115-32,115-32-027,"Clear Creek Murphy Flat, Chilkat Lake",Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,1653,0
2014,8-Oct,A,700,5,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Complete survey,Coho,DCL,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,242,23
2014,8-Oct,D,40,8,SNORKEL,113,113-41,113-41-13B,Eagle River,Complete survey,Coho,EEC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,876,0
2014,9-Oct,A,700,6,FOOT,111,111-50,111-50-052,Montana Creek,Complete survey,Coho,DCL,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,291,3
2014,9-Oct,D,40,9,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,PAF,2,Complete survey - potentially useful for indexing abundance,Tide Low,Poor,Normal,Not recorded,0,0,247,0
2014,10-Oct,A,421,5,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RSC,1,Incomplete survey - not useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2014,10-Oct,A,421,9,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,260,2
2014,13-Oct,A,421,2,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,960,8
2014,13-Oct,A,422,2,FOOT,115,115-32,115-32-070,Assignation Creek,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,285,4
2014,15-Oct,A,421,6,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,15,2
2014,15-Oct,A,421,10,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,349,10
2014,16-Oct,A,422,6,FOOT,115,115-32,115-32-027,"Clear Creek Murphy Flat, Chilkat Lake",Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,1658,0
2014,16-Oct,D,40,10,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,PAF,2,Complete survey - potentially useful for indexing abundance,Tide Low,Poor,High,Not recorded,0,0,296,0
2014,21-Oct,A,421,3,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,1444,48
2014,22-Oct,A,422,3,FOOT,115,115-32,115-32-070,Assignation Creek,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,784,62
2014,23-Oct,A,422,7,FOOT,115,115-32,115-32-027,"Clear Creek Murphy Flat, Chilkat Lake",Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,765,0
2014,23-Oct,B,100,1,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,200,0
2014,23-Oct,B,100,2,HELICOPTER,101,101-30,101-30-060,Marten River,Complete survey,Coho,JWB,1,Incomplete survey - not useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,30,0
2014,23-Oct,B,100,3,HELICOPTER,101,101-30,101-30-030,Keta River,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,1300,0
2014,23-Oct,B,100,4,HELICOPTER,101,101-15,101-15-019,Tombstone River,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,5000,0
2014,23-Oct,B,100,5,HELICOPTER,101,101-55,101-55-040,Blossom River,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,2000,0
2014,24-Oct,A,421,7,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,45,0
2014,24-Oct,A,421,11,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,708,11
2014,24-Oct,B,601,1,FOOT,102,102-60,102-60-082,Harris River,Partial stream survey,Coho,CS,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,1653,0
2014,24-Oct,D,40,11,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,PAF,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,523,0
2014,24-Oct,D,40,12,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,PAF,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,600,0
2014,25-Oct,B,99,1,HELICOPTER,101,101-75,101-75-005,Herman Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Tide High,Poor,Normal,Not recorded,0,0,425,0
2014,25-Oct,B,99,2,HELICOPTER,101,101-75,101-75-010,Grant Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Tide High,Poor,Normal,Not recorded,0,0,80,0
2014,25-Oct,B,99,3,HELICOPTER,101,101-75,101-75-015,Eulachon River,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Tide High,Poor,Normal,Not recorded,0,0,660,0
2014,25-Oct,B,99,4,HELICOPTER,101,101-75,101-75-050,Klahini River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Poor,Normal,Not recorded,0,0,50,0
2014,25-Oct,B,99,5,HELICOPTER,101,101-71,101-71-04I,Indian Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,1500,0
2014,25-Oct,B,99,6,HELICOPTER,101,101-71,101-71-04K,King Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,850,0
2014,25-Oct,B,99,7,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,400,0
2014,25-Oct,B,99,8,HELICOPTER,101,101-45,101-45-078,Carroll Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,220,0
2014,28-Oct,A,421,4,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,1198,82
2014,30-Oct,A,421,8,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,36,0
2014,30-Oct,A,421,12,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,469,28
2014,3-Nov,A,404,2,AERIAL,115,115-32,115-32-030,Takhin River,Partial stream survey,Coho,RLB,3,Peak survey - useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,8500,0
2014,3-Nov,A,422,4,FOOT,115,115-32,115-32-070,Assignation Creek,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,326,104
2014,10-Nov,A,405,2,AERIAL,115,115-32,115-32-030,Takhin River,Complete survey,Coho,RLB,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,6000,10
2014,13-Nov,B,606,1,FOOT,106,106-35,106-35-080,108 Creek Whale Pass,Partial stream survey,Coho,CS,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,9,0
2014,26-Nov,A,406,2,AERIAL,115,115-32,115-32-030,Takhin River,Complete survey,Coho,RLB,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,4000,40
2015,30-Jun,C,95,2,AERIAL,106,106-35,106-35-075,Neck Lake Creek,Complete survey,Coho,T-K,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Not recorded,Not recorded,3800,50,1000,0
2015,10-Jul,B,602,1,FOOT,102,102-60,102-60-084,Maybeso Creek,Partial stream survey,Coho,CS,3,Peak survey - useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,547,0
2015,16-Jul,B,8,4,AERIAL,101,101-45,101-45-038,Salt Chuck George In,"Intertidal, Mouth, and Bay",Coho,SBW,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,200,0,0
2015,16-Jul,B,8,5,AERIAL,101,101-45,101-45-042,Salt Lagoon Right,"Intertidal, Mouth, and Bay",Coho,SBW,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,200,0,0
2015,21-Aug,A,302,1,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,7,0
2015,25-Aug,A,302,3,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,KJC,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,High,Not recorded,0,0,15,0
2015,26-Aug,A,302,4,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,KJC,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,High,Not recorded,0,0,202,0
2015,29-Aug,A,302,6,AERIAL,192,192-42,192-42-020,Tsiu River,Partial stream survey,Coho,NLZ,1,Incomplete survey - not useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,3650,0
2015,2-Sep,A,302,7,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,KJC,2,Complete survey - potentially useful for indexing abundance,Tide Low,Poor,Low,Not recorded,0,0,677,0
2015,2-Sep,A,302,8,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,5000,0
2015,3-Sep,A,302,10,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,KJC,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,245,0
2015,10-Sep,A,302,11,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,KJC,2,Complete survey - potentially useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,50,0
2015,15-Sep,A,69,7,AERIAL,111,111-32,111-32-038,Sockeye Creek-Taku,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Tide Low,Poor,High,Not recorded,0,0,0,0
2015,15-Sep,A,69,8,AERIAL,111,111-32,111-32-068,Johnson Creek-Taku R,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,High,Not recorded,0,0,0,0
2015,15-Sep,A,69,9,AERIAL,111,111-32,111-32-066,Yehring Creek-Taku R,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,0,0
2015,15-Sep,A,69,10,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,500,0,0,0
2015,15-Sep,A,302,12,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,KJC,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,High,Not recorded,0,0,1652,0
2015,16-Sep,A,302,13,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,KJC,2,Complete survey - potentially useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,154,0
2015,19-Sep,A,302,14,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Poor,High,Not recorded,0,0,7600,0
2015,20-Sep,A,303,1,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,13000,0
2015,21-Sep,D,32,1,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide Low,Poor,Normal,Not recorded,0,0,87,0
2015,22-Sep,A,303,2,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,KJC,2,Complete survey - potentially useful for indexing abundance,Tide Low,Poor,High,Not recorded,0,0,1978,0
2015,22-Sep,A,303,6,BOAT,182,182-50,182-50-010,Italio River,Complete survey,Coho,USF,3,Peak survey - useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,4500,0
2015,23-Sep,A,70,5,AERIAL,111,111-32,111-32-038,Sockeye Creek-Taku,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,0,0
2015,23-Sep,A,70,6,AERIAL,111,111-32,111-32-068,Johnson Creek-Taku R,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,150,0
2015,23-Sep,A,70,7,AERIAL,111,111-32,111-32-066,Yehring Creek-Taku R,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,0,0
2015,23-Sep,A,70,8,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,370,0
2015,23-Sep,A,303,3,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,KJC,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,9092,0
2015,23-Sep,D,32,2,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,0,0,78,0
2015,24-Sep,D,32,3,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,0,0,275,0
2015,25-Sep,A,138,4,AERIAL,109,109-45,109-45-013,Salt Chuck-Security,Complete survey,Coho,TST,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,3000,0
2015,25-Sep,A,303,4,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,19500,0
2015,25-Sep,C,138,4,AERIAL,109,109-45,109-45-013,Salt Chuck-Security,Complete survey,Coho,TST,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,3000,0
2015,27-Sep,A,303,5,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,BHM,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,7062,0
2015,1-Oct,D,32,4,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Not recorded,Not recorded,0,0,217,0
2015,1-Oct,D,32,5,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,Not recorded,Not recorded,0,0,152,0
2015,2-Oct,D,32,6,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,TAT,3,Peak survey - useful for indexing abundance,Tide Low,Normal,Not recorded,Not recorded,0,0,286,0
2015,5-Oct,A,71,1,AERIAL,111,111-32,111-32-038,Sockeye Creek-Taku,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Normal,Not recorded,0,0,0,0
2015,5-Oct,A,71,2,AERIAL,111,111-32,111-32-068,Johnson Creek-Taku R,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,250,0
2015,5-Oct,A,71,3,AERIAL,111,111-32,111-32-066,Yehring Creek-Taku R,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,20,0
2015,5-Oct,A,71,4,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,270,0
2015,5-Oct,A,71,5,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Complete survey,Coho,DKH,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,0,0
2015,5-Oct,B,106,1,HELICOPTER,101,101-71,101-71-04I,Indian Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,1200,0
2015,5-Oct,B,106,2,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,0,0
2015,5-Oct,B,106,3,HELICOPTER,101,101-71,101-71-04K,King Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,550,0
2015,5-Oct,B,106,4,HELICOPTER,101,101-75,101-75-050,Klahini River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,0,0
2015,5-Oct,B,106,5,HELICOPTER,101,101-75,101-75-015,Eulachon River,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,550,0
2015,5-Oct,B,106,6,HELICOPTER,101,101-75,101-75-010,Grant Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,200,0
2015,5-Oct,B,106,7,HELICOPTER,101,101-75,101-75-005,Herman Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,20,0
2015,5-Oct,B,106,8,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,200,0
2015,5-Oct,B,106,9,HELICOPTER,101,101-45,101-45-078,Carroll Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,450,0
2015,5-Oct,D,32,8,SNORKEL,113,113-41,113-41-13B,Eagle River,Complete survey,Coho,DAG,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,1133,0
2015,6-Oct,A,304,1,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Complete survey,Coho,DJT,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,50,16
2015,6-Oct,A,421,1,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Normal,Not recorded,0,0,81,0
2015,6-Oct,B,107,1,HELICOPTER,101,101-15,101-15-019,Tombstone River,Complete survey,Coho,BLM,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,1035,0
2015,6-Oct,B,107,2,HELICOPTER,101,101-30,101-30-060,Marten River,Complete survey,Coho,BLM,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,1555,0
2015,6-Oct,B,107,5,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,BLM,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,210,0
2015,6-Oct,B,107,6,HELICOPTER,101,101-30,101-30-030,Keta River,Complete survey,Coho,BLM,3,Peak survey - useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,1470,0
2015,6-Oct,B,107,7,HELICOPTER,101,101-55,101-55-040,Blossom River,Complete survey,Coho,BLM,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,2310,0
2015,6-Oct,D,32,9,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,207,0
2015,7-Oct,A,303,7,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,2015,0
2015,7-Oct,A,305,1,FOOT,111,111-50,111-50-052,Montana Creek,Complete survey,Coho,DJT,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,1204,0
2015,7-Oct,A,421,16,FOOT,115,115-32,115-32-070,Assignation Creek,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Normal,Not recorded,0,0,161,1
2015,7-Oct,D,32,7,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,TAT,3,Peak survey - useful for indexing abundance,Not recorded,Poor,Low,Not recorded,0,0,252,0
2015,8-Oct,A,421,13,FOOT,115,115-32,115-32-027,"Clear Creek Murphy Flat, Chilkat Lake",Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Normal,Not recorded,0,0,420,0
2015,9-Oct,A,421,5,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2015,9-Oct,A,421,9,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,9,0
2015,13-Oct,A,421,17,FOOT,115,115-32,115-32-070,Assignation Creek,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,322,4
2015,14-Oct,A,306,2,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Complete survey,Coho,DJT,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,198,4
2015,14-Oct,A,421,2,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,341,2
