Year,Day (mm/dd),Management Area Code,Line No,Survey Type Name,District,Stat Area,Stream Number,Stream Name,Area Surveyed,Species Name,Observer Initials,Usage Code,Usage Description,Tide Description,Visibility Description,Water Level Description,Fish Presence,Mouth Count,Tidal Count,Live Count,Dead Count
2021,3-Nov,A,13,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,129,25
2021,30-Aug,A,2,AERIAL,182,182-20,182-20-010,East Alsek River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Normal,Not recorded,0,0,137,0
2021,30-Aug,A,4,AERIAL,182,182-50,182-50-011,Middle Italio River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Normal,Not recorded,0,0,110,0
2021,30-Aug,A,5,AERIAL,182,182-40,182-40-010,Akwe River,Partial stream survey,Coho,RAH,1,Incomplete survey - not useful for indexing abundance,Tide Intermediate,Poor,Normal,Not recorded,0,0,100,0
2021,31-Aug,A,14,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,High,Not recorded,0,0,107,0
2021,1-Sep,A,6,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,500,0
2021,7-Sep,A,8,AERIAL,182,182-50,182-50-011,Middle Italio River,Complete survey,Coho,RAH,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,1100,0
2021,8-Sep,A,10,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,High,Not recorded,0,0,208,0
2021,15-Sep,A,1,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Poor,High,Not recorded,0,0,906,0
2021,20-Sep,A,12,AERIAL,182,182-20,182-20-010,East Alsek River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,410,0
2021,20-Sep,A,13,AERIAL,182,182-50,182-50-010,Italio River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,High,Not recorded,0,0,1250,0
2021,20-Sep,A,14,AERIAL,182,182-50,182-50-011,Middle Italio River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,0,0,800,0
2021,27-Sep,A,2,FOOT,182,182-70,182-70-015,Old Situk River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,359,0
2021,29-Sep,A,3,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,916,0
2021,4-Oct,A,4,FOOT,182,182-70,182-70-015,Old Situk River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,749,0
2021,6-Oct,A,5,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,1384,0
2021,28-Aug,A,12,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Poor,High,Not recorded,0,0,850,0
2022,21-Jul,B,0,FOOT,101,101-45,101-45-038,Salt Chuck George In,Partial stream survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,40,0
2022,25-Jul,B,0,FOOT,101,101-45,101-45-038,Salt Chuck George In,Partial stream survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Normal,Not recorded,0,0,60,0
2022,8-Sep,B,0,FOOT,101,101-15,101-15-085,Fish Creek-Hyder,Complete survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,25,0
2022,4-Oct,B,0,HELICOPTER,101,101-45,101-45-078,Carroll Creek,Complete survey,Coho,WLC,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,0,0
2022,4-Oct,B,0,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Complete survey,Coho,WLC,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,150,0
2022,4-Oct,B,0,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Complete survey,Coho,WLC,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,150,0
2022,4-Oct,B,0,HELICOPTER,101,101-71,101-71-04I,Indian Creek,Complete survey,Coho,WLC,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Low,Not recorded,0,0,350,0
2022,4-Oct,B,0,HELICOPTER,101,101-71,101-71-04K,King Creek,Complete survey,Coho,WLC,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,220,0
2022,4-Oct,B,0,HELICOPTER,101,101-75,101-75-005,Herman Creek,Complete survey,Coho,WLC,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Normal,Not recorded,0,0,0,0
2022,4-Oct,B,0,HELICOPTER,101,101-75,101-75-010,Grant Creek,Complete survey,Coho,WLC,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,20,0
2022,4-Oct,B,0,HELICOPTER,101,101-75,101-75-015,Eulachon River,Complete survey,Coho,WLC,3,Peak survey - useful for indexing abundance,Tide Intermediate,Excellent,Normal,Not recorded,0,0,1500,0
2022,4-Oct,B,0,HELICOPTER,101,101-75,101-75-050,Klahini River,Complete survey,Coho,WLC,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,0,0
2022,7-Oct,B,0,HELICOPTER,101,101-15,101-15-019,Tombstone River,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,150,0
2022,7-Oct,B,0,HELICOPTER,101,101-30,101-30-030,Keta River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,1980,0
2022,7-Oct,B,0,HELICOPTER,101,101-30,101-30-060,Marten River,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,450,0
2022,7-Oct,B,0,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,0,0
2022,7-Oct,B,0,HELICOPTER,101,101-55,101-55-040,Blossom River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,380,0
2022,21-Oct,B,0,AERIAL,101,101-75,101-75-010,Grant Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,0,0
2022,21-Oct,B,0,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,50,0
2022,21-Oct,B,0,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,40,0
2022,21-Oct,B,0,HELICOPTER,101,101-71,101-71-04I,Indian Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,320,0
2022,21-Oct,B,0,HELICOPTER,101,101-71,101-71-04K,King Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,10,0
2022,21-Oct,B,0,HELICOPTER,101,101-75,101-75-005,Herman Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,0,0
2022,21-Oct,B,0,HELICOPTER,101,101-75,101-75-015,Eulachon River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,400,0
2022,21-Oct,B,0,HELICOPTER,101,101-75,101-75-050,Klahini River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,0,0
2022,1-Nov,B,0,HELICOPTER,101,101-15,101-15-019,Tombstone River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,10,0
2022,1-Nov,B,0,HELICOPTER,101,101-30,101-30-030,Keta River,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,2200,0
2022,1-Nov,B,0,HELICOPTER,101,101-30,101-30-060,Marten River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,40,0
2022,1-Nov,B,0,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,120,0
2022,1-Nov,B,0,HELICOPTER,101,101-45,101-45-078,Carroll Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,0,0
2022,1-Nov,B,0,HELICOPTER,101,101-55,101-55-040,Blossom River,Complete survey,Coho,JWB,3,Peak survey - useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,4400,0
2022,19-Aug,B,0,FOOT,103,103-90,103-90-010,Sarkar,Partial stream survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Low,Not recorded,0,0,41,0
2022,19-Oct,B,0,FOOT,103,103-90,103-90-026,Naukati Creek,Partial stream survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,20,0
2022,18-Aug,C,0,FOOT,106,106-30,106-30-051,Hatchery Ck Sweetwater,Partial stream survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Low,Not recorded,0,0,200,0
2022,12-Sep,C,0,FOOT,106,106-41,106-41-012,Salmon Bay Lake S Hd,Complete survey,Coho,KAT,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,1,0
2022,18-Oct,C,0,FOOT,106,106-41,106-41-044,Alder Creek,Partial stream survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,8,0
2022,21-Oct,C,0,FOOT,106,106-41,106-41-012,Salmon Bay Lake S Hd,Partial stream survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,70,0
2022,14-Sep,C,0,FOOT,107,107-20,107-20-001,Anan Creek,Complete survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,70,0
2022,19-Aug,A,6,FOOT,111,111-50,111-50-052,Montana Creek,Partial stream survey,Coho,J S,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,0,0
2022,7-Sep,A,1,AERIAL,111,111-32,111-32-078,Davidson Creek-Taku,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,0,0
2022,7-Sep,A,2,AERIAL,111,111-32,111-32-068,Johnson Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,0,0
2022,7-Sep,A,3,AERIAL,111,111-32,111-32-066,Yehring Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Normal,Not recorded,0,0,0,0
2022,7-Sep,A,4,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,5,0
2022,7-Sep,A,6,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Normal,Not recorded,0,0,0,0
2022,7-Sep,A,7,AERIAL,111,111-32,111-32-046,Moose Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Normal,Not recorded,0,0,0,0
2022,7-Sep,A,8,AERIAL,111,111-32,111-32-038,Sockeye Creek-Taku,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Normal,Not recorded,0,0,0,0
2022,16-Sep,A,1,AERIAL,111,111-32,111-32-078,Davidson Creek-Taku,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,0,0
2022,16-Sep,A,2,AERIAL,111,111-32,111-32-068,Johnson Creek-Taku R,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,20,0
2022,16-Sep,A,3,AERIAL,111,111-32,111-32-066,Yehring Creek-Taku R,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,10,0
2022,16-Sep,A,4,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,200,0
2022,16-Sep,A,5,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,0,0
2022,16-Sep,A,6,AERIAL,111,111-32,111-32-046,Moose Creek-Taku R,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,0,0
2022,16-Sep,A,7,AERIAL,111,111-32,111-32-038,Sockeye Creek-Taku,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,0,0
2022,28-Sep,A,2,AERIAL,111,111-32,111-32-078,Davidson Creek-Taku,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,0,0
2022,28-Sep,A,3,AERIAL,111,111-32,111-32-068,Johnson Creek-Taku R,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2022,28-Sep,A,4,AERIAL,111,111-32,111-32-066,Yehring Creek-Taku R,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2022,28-Sep,A,5,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Complete survey,Coho,SNF,1,Incomplete survey - not useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2022,28-Sep,A,6,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2022,28-Sep,A,7,AERIAL,111,111-32,111-32-046,Moose Creek-Taku R,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2022,28-Sep,A,8,AERIAL,111,111-32,111-32-038,Sockeye Creek-Taku,Complete survey,Coho,SNF,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2022,20-Sep,D,0,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Low,Not recorded,0,0,79,0
2022,20-Sep,D,0,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Low,Not recorded,0,0,111,0
2022,21-Sep,D,0,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,MLM,2,Complete survey - potentially useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,17,0
2022,28-Sep,D,0,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,MLM,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,51,0
2022,29-Sep,D,0,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,54,0
2022,29-Sep,D,0,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,TAT,1,Incomplete survey - not useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,3,0
2022,3-Oct,D,0,FOOT,113,113-32,113-32-004,W Crawfish N Arm NE,Complete survey,Coho,AWD,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,62,0
2022,4-Oct,D,0,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,TAT,1,Incomplete survey - not useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2022,4-Oct,D,0,SNORKEL,113,113-41,113-41-13B,Eagle River,Complete survey,Coho,AWD,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,63,455,0
2022,5-Oct,D,0,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,TAT,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,149,0
2022,5-Oct,D,0,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,TAT,3,Peak survey - useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,14,153,0
2022,6-Oct,D,0,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,TAT,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,85,0
2022,7-Oct,D,0,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,High,Not recorded,0,0,176,4
2022,16-Oct,D,0,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,MLM,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,High,Not recorded,0,0,22,0
2022,24-Oct,D,0,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,TAT,1,Incomplete survey - not useful for indexing abundance,Tide Intermediate,Excellent,Normal,Not recorded,0,0,20,0
2022,24-Oct,D,0,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,MLM,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,23,0
2022,25-Oct,D,0,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,High,Not recorded,0,0,410,0
2022,25-Oct,D,0,SNORKEL,113,113-41,113-41-13B,Eagle River,Complete survey,Coho,TAT,1,Incomplete survey - not useful for indexing abundance,Tide Low,Excellent,Low,Not recorded,0,0,121,0
2022,8-Nov,D,0,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,TAT,3,Peak survey - useful for indexing abundance,Tide Low,Excellent,Low,Not recorded,0,0,444,0
2022,3-Oct,A,1,BOAT,115,115-32,115-32-028,"S Kicking Horse Rvr, aka Clear Creek, McLellan Flats",Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,935,0
2022,4-Oct,A,7,FOOT,115,115-32,115-32-070,Assignation Creek,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,99,0
2022,5-Oct,A,3,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,19,0
2022,6-Oct,A,11,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,28,0
2022,6-Oct,A,16,FOOT,115,115-32,115-32-064,Kelsall River,Partial stream survey,Coho,RSC,1,Incomplete survey - not useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2022,10-Oct,A,2,BOAT,115,115-32,115-32-028,"S Kicking Horse Rvr, aka Clear Creek, McLellan Flats",Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,895,0
2022,11-Oct,A,4,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,113,0
2022,12-Oct,A,8,FOOT,115,115-32,115-32-070,Assignation Creek,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,225,4
2022,14-Oct,A,12,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,59,1
2022,14-Oct,A,17,FOOT,115,115-32,115-32-064,Kelsall River,Partial stream survey,Coho,RSC,1,Incomplete survey - not useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2022,17-Oct,A,5,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,1,Incomplete survey - not useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,1,0
2022,17-Oct,A,9,FOOT,115,115-32,115-32-070,Assignation Creek,Complete survey,Coho,RSC,1,Incomplete survey - not useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2022,18-Oct,A,13,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,60,0
2022,18-Oct,A,18,FOOT,115,115-32,115-32-064,Kelsall River,Partial stream survey,Coho,RSC,1,Incomplete survey - not useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2022,24-Oct,A,6,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,272,2
2022,25-Oct,A,10,FOOT,115,115-32,115-32-070,Assignation Creek,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,189,0
2022,26-Oct,A,14,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,45,0
2022,26-Oct,A,19,FOOT,115,115-32,115-32-064,Kelsall River,Partial stream survey,Coho,RSC,1,Incomplete survey - not useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,0,0
2022,26-Aug,A,7,FOOT,182,182-70,182-70-015,Old Situk River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,High,Not recorded,0,0,0,0
2022,5-Sep,A,11,AERIAL,182,182-50,182-50-011,Middle Italio River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Normal,Not recorded,0,0,250,0
2022,7-Sep,A,12,FOOT,182,182-70,182-70-015,Old Situk River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Normal,Not recorded,0,0,0,0
2022,14-Sep,A,14,FOOT,182,182-70,182-70-015,Old Situk River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,High,Not recorded,0,0,29,0
2022,19-Sep,A,3,FOOT,182,182-70,182-70-015,Old Situk River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Normal,Not recorded,0,0,72,0
2022,19-Sep,A,10,AERIAL,182,182-20,182-20-010,East Alsek River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Normal,Not recorded,0,0,1730,0
2022,19-Sep,A,11,AERIAL,182,182-50,182-50-011,Middle Italio River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Low,Not recorded,0,0,420,0
2022,28-Sep,A,6,FOOT,182,182-70,182-70-015,Old Situk River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Normal,Not recorded,0,0,991,0
2022,30-Aug,A,9,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,0,0,3100,0
2023,16-Jul,B,0,AERIAL,101,101-41,101-41-025,Lucky Cove,"Intertidal, Mouth, and Bay",Coho,BLM,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Low,Not recorded,0,50,0,0
2023,17-Jul,B,0,FOOT,101,101-41,101-41-025,Lucky Cove,Partial stream survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,60,0
2023,24-Jul,B,0,FOOT,101,101-41,101-41-025,Lucky Cove,Partial stream survey,Coho,TMF,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,85,1
2023,29-Aug,B,0,FOOT,101,101-47,101-47-015,Ward Creek,Partial stream survey,Coho,TMF,1,Incomplete survey - not useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,60,0
2023,29-Sep,B,0,HELICOPTER,101,101-45,101-45-078,Carroll Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,High,Not recorded,0,0,70,0
2023,29-Sep,B,0,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,High,Not recorded,0,0,0,0
2023,29-Sep,B,0,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,High,Not recorded,0,0,300,0
2023,29-Sep,B,0,HELICOPTER,101,101-71,101-71-04K,King Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,High,Not recorded,0,0,470,0
2023,29-Sep,B,0,HELICOPTER,101,101-75,101-75-005,Herman Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,High,Not recorded,0,0,0,0
2023,29-Sep,B,0,HELICOPTER,101,101-75,101-75-010,Grant Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,High,Not recorded,0,0,140,0
2023,29-Sep,B,0,HELICOPTER,101,101-75,101-75-015,Eulachon River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,High,Not recorded,0,0,2150,0
