Year,Day (mm/dd),Area Office Code,Form No,Line No,Survey Type Name,District,Stat Area,Stream Number,Stream Name,Area Surveyed,Species Name,Observer Initials,Usage Code,Usage Description,Mouth Count,Tidal Count,Live Count,Dead Count,Tide Description,Visibility Description,Water Level Description,Fish Presence,Comments
2010,20-Oct,A,421,7,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,42,1,Not recorded,Visibility Normal,Not recorded,Not recorded,
2010,20-Oct,A,421,12,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,0,0,438,1,Not recorded,Visibility Normal,Not recorded,Not recorded,L. Salmon flooding
2010,20-Oct,B,118,1,HELICOPTER,101,101-75,101-75-005,Herman Creek,Complete survey,Coho,BLM,2,Complete survey - potentially useful for indexing abundance,0,0,85,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
2010,20-Oct,B,118,2,HELICOPTER,101,101-75,101-75-010,Grant Creek,Complete survey,Coho,BLM,2,Complete survey - potentially useful for indexing abundance,0,0,102,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,20-Oct,B,118,3,HELICOPTER,101,101-75,101-75-015,Eulachon River,Complete survey,Coho,BLM,2,Complete survey - potentially useful for indexing abundance,0,0,370,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,20-Oct,B,118,4,HELICOPTER,101,101-75,101-75-050,Klahini River,Complete survey,Coho,BLM,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,20-Oct,B,118,5,HELICOPTER,101,101-71,101-71-04I,Indian Creek,Complete survey,Coho,BLM,2,Complete survey - potentially useful for indexing abundance,0,0,880,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,20-Oct,B,118,6,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Complete survey,Coho,BLM,2,Complete survey - potentially useful for indexing abundance,0,0,90,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,20-Oct,B,118,7,HELICOPTER,101,101-71,101-71-04K,King Creek,Complete survey,Coho,BLM,2,Complete survey - potentially useful for indexing abundance,0,0,570,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,20-Oct,B,118,8,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Complete survey,Coho,BLM,2,Complete survey - potentially useful for indexing abundance,0,0,190,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,20-Oct,B,118,9,HELICOPTER,101,101-55,101-55-040,Blossom River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,350,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,20-Oct,B,118,10,HELICOPTER,101,101-30,101-30-030,Keta River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,550,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,20-Oct,B,118,11,HELICOPTER,101,101-30,101-30-060,Marten River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,350,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,20-Oct,B,118,12,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,200,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,20-Oct,B,122,2,FOOT,103,103-60,103-60-059,Port St Nicholas Hd,Partial stream survey,Coho,SJM,1,Incomplete survey - not useful for indexing abundance,0,0,7,0,Not recorded,Visibility Poor,Water High,Not recorded,
2010,20-Oct,D,53,14,FOOT,113,113-43,113-43-002,Nakwasina River,Unknown,Coho,PAF,2,Complete survey - potentially useful for indexing abundance,0,0,174,0,Tide Intermediate,Visibility Normal,Water High,Not recorded,
2010,21-Oct,A,421,3,FOOT,115,115-32,115-32-027,Clear Ck Murphy Flat,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,0,0,1031,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
2010,21-Oct,B,122,3,FOOT,102,102-60,102-60-082,Harris River,Unknown,Coho,SJM,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,21-Oct,B,123,1,FOOT,106,106-35,106-35-080,108 Creek Whale Pass,Partial stream survey,Coho,SJM,2,Complete survey - potentially useful for indexing abundance,0,0,113,1,Not recorded,Not recorded,Not recorded,Not recorded,
2010,22-Oct,A,700,5,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,BJG,2,Complete survey - potentially useful for indexing abundance,0,0,630,0,Not recorded,Not recorded,Not recorded,Not recorded,"21,33"
2010,22-Oct,B,121,1,FOOT,101,101-30,101-30-074,Cobb Creek,Complete survey,Coho,MMK,2,Complete survey - potentially useful for indexing abundance,0,0,1,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
2010,22-Oct,B,121,3,FOOT,101,101-30,101-30-076,Buschmann Creek,Partial stream survey,Coho,MMK,2,Complete survey - potentially useful for indexing abundance,0,0,10,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,23-Oct,B,401,1,FOOT,102,102-60,102-60-082,Harris River,Partial stream survey,Coho,SJM,3,Peak survey - useful for indexing abundance,0,0,677,0,Not recorded,Not recorded,Not recorded,Not recorded,
2010,25-Oct,A,421,17,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,0,0,1070,32,Not recorded,Visibility Excellent,Not recorded,Not recorded,+20 jacks
2010,26-Oct,A,421,8,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,0,0,56,2,Not recorded,Visibility Normal,Not recorded,Not recorded,
2010,26-Oct,A,421,13,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,423,0,Not recorded,Visibility Excellent,Not recorded,Not recorded,+1 jack
2010,27-Oct,A,421,4,FOOT,115,115-32,115-32-027,Clear Ck Murphy Flat,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,565,0,Not recorded,Visibility Poor,Not recorded,Not recorded,+5 jacks. Turbid
2010,27-Oct,D,54,1,FOOT,113,113-43,113-43-002,Nakwasina River,Unknown,Coho,PAF,2,Complete survey - potentially useful for indexing abundance,0,0,307,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,
2010,8-Nov,D,54,2,FOOT,113,113-43,113-43-002,Nakwasina River,Unknown,Coho,PAF,2,Complete survey - potentially useful for indexing abundance,0,0,261,0,Tide High,Visibility Excellent,Water High,Not recorded,
2010,9-Nov,A,408,1,AERIAL,115,115-32,115-32-030,Takhin River,Complete survey,Coho,RLB,3,Peak survey - useful for indexing abundance,0,0,0,0,Not recorded,Visibility Normal,Water Low,Not recorded,clear
2010,10-Nov,A,421,9,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,50,0,Not recorded,Visibility Excellent,Not recorded,Not recorded,+2 jacks
2011,29-Aug,A,303,4,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,CJW,2,Complete survey - potentially useful for indexing abundance,0,0,5,0,Not recorded,Visibility Normal,Water High,Not recorded,saw only one in slough
2011,29-Aug,A,303,11,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,3500,0,Tide Low,Visibility Normal,Water Normal,Not recorded,"5,500 below markers"
2011,31-Aug,A,303,5,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,CJW,2,Complete survey - potentially useful for indexing abundance,0,0,121,0,Not recorded,Visibility Poor,Water High,Not recorded,"saw 198,000 pinks"
2011,1-Sep,A,303,7,AERIAL,182,182-20,182-20-010,East Alsek River,Complete survey,Coho,GFW,2,Complete survey - potentially useful for indexing abundance,0,0,400,0,Not recorded,Not recorded,Not recorded,Not recorded,
2011,1-Sep,A,303,8,AERIAL,182,182-40,182-40-010,Akwe River,Partial stream survey,Coho,GFW,1,Incomplete survey - not useful for indexing abundance,0,0,0,0,Tide Low,Visibility Poor,Water High,Not recorded,brown flood water
2011,1-Sep,A,303,9,AERIAL,182,182-50,182-50-010,Italio River,Complete survey,Coho,GFW,2,Complete survey - potentially useful for indexing abundance,0,0,250,0,Tide Low,Visibility Excellent,Water Normal,Not recorded,
2011,1-Sep,A,303,10,AERIAL,182,182-55,182-55-015,Old Italio River,Complete survey,Coho,GFW,1,Incomplete survey - not useful for indexing abundance,0,0,0,0,Tide Low,Visibility Excellent,Water Normal,Not recorded,
2011,1-Sep,A,303,12,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,3000,0,Not recorded,Visibility Poor,Water Normal,Not recorded,4000 below markers
2011,8-Sep,A,303,13,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,CJW,2,Complete survey - potentially useful for indexing abundance,0,0,88,0,Not recorded,Visibility Normal,Water High,Not recorded,70 in lake
2011,8-Sep,A,303,14,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,CJW,2,Complete survey - potentially useful for indexing abundance,0,0,25,0,Not recorded,Visibility Normal,Water High,Not recorded,all in Summit lk.
2011,9-Sep,A,304,1,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,7500,0,Not recorded,Visibility Normal,Water Normal,Not recorded,8000 below markers
2011,11-Sep,A,304,3,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,10000,0,Not recorded,Not recorded,Not recorded,Not recorded,"only surveyed Tsiu, no Tsivat"
2011,12-Sep,A,304,2,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,CJW,2,Complete survey - potentially useful for indexing abundance,0,0,126,0,Not recorded,Visibility Poor,Water High,Not recorded,
2011,15-Sep,A,304,5,FOOT,182,182-80,182-80-050,Ophir Creek,Partial stream survey,Coho,CJW,2,Complete survey - potentially useful for indexing abundance,0,0,26,0,Not recorded,Visibility Normal,Water High,Not recorded,
2011,15-Sep,D,51,1,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Unknown,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,0,0,42,0,Tide Low,Visibility Poor,Water Normal,Not recorded,Lots of pinks
2011,16-Sep,A,304,6,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,CJW,2,Complete survey - potentially useful for indexing abundance,0,0,243,0,Not recorded,Visibility Normal,Water High,Not recorded,
2011,19-Sep,A,304,8,FOOT,182,182-80,182-80-050,Ophir Creek,Partial stream survey,Coho,CJW,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Visibility Normal,Not recorded,Not recorded,from headwaters to highway bridge
2011,21-Sep,A,304,11,FOOT,182,182-70,182-70-015,Old Situk River,Partial stream survey,Coho,BHM,2,Complete survey - potentially useful for indexing abundance,0,0,29,0,Not recorded,Visibility Normal,Water High,Not recorded,headwaters to highway
2011,22-Sep,A,304,12,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,CJW,2,Complete survey - potentially useful for indexing abundance,0,0,617,0,Not recorded,Visibility Normal,Water High,Not recorded,"Lake to Lost river confluence, 2 sockeye"
2011,25-Sep,A,304,13,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,19000,0,Tide Intermediate,Visibility Excellent,Water Normal,Not recorded,5500 below markers
2011,25-Sep,A,304,14,FOOT,182,182-70,182-70-015,Old Situk River,Partial stream survey,Coho,CJW,2,Complete survey - potentially useful for indexing abundance,0,0,192,0,Not recorded,Visibility Normal,Water Normal,Not recorded,"road to ATV trail head, 4 sockeye"
2011,25-Sep,A,408,13,AERIAL,115,115-32,115-32-030,Takhin River,Complete survey,Coho,RLB,3,Peak survey - useful for indexing abundance,0,0,320,0,Not recorded,Visibility Excellent,Water Low,Not recorded,"schools in most pools, chum over in channel"
2011,25-Sep,B,98,2,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Complete survey,Coho,SCH,2,Complete survey - potentially useful for indexing abundance,5,0,1,0,Not recorded,Not recorded,Not recorded,Not recorded,
2011,26-Sep,D,51,2,FOOT,113,113-66,113-66-006,St. John Baptist Hd,Unknown,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,0,0,84,0,Tide Low,Visibility Excellent,Water Low,Not recorded,
2011,27-Sep,A,305,1,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,21000,0,Tide High,Visibility Excellent,Water Normal,Not recorded,2500 below markers
2011,27-Sep,A,305,2,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,BHM,2,Complete survey - potentially useful for indexing abundance,0,0,1113,0,Not recorded,Visibility Poor,Water High,Not recorded,
2011,27-Sep,D,51,3,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Unknown,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,0,0,197,0,Tide High,Visibility Excellent,Water Low,Not recorded,Excellent Conditions
2011,29-Sep,D,51,4,FOOT,113,113-40,113-40-015,Starrigavin Creek,Unknown,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,0,0,101,1,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,Stream Gauge 11.0
2011,30-Sep,A,305,3,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,CJW,3,Peak survey - useful for indexing abundance,0,0,1221,0,Not recorded,Visibility Normal,Water High,Not recorded,
2011,3-Oct,A,421,1,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,229,0,Not recorded,Visibility Normal,Not recorded,Not recorded,+2 jacks
2011,3-Oct,A,700,1,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,BJG,2,Complete survey - potentially useful for indexing abundance,0,0,709,0,Not recorded,Not recorded,Not recorded,Not recorded,"21, 33 low water"
2011,3-Oct,D,51,5,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Unknown,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,0,0,354,1,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,
2011,3-Oct,D,51,6,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,Unknown,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,0,0,163,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,
2011,4-Oct,A,305,4,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,3652,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
2011,4-Oct,A,421,5,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,4,0,Not recorded,Visibility Poor,Water High,Not recorded,
2011,4-Oct,A,422,1,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,41,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
2011,4-Oct,A,700,2,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Unknown,Coho,BJG,2,Complete survey - potentially useful for indexing abundance,0,0,64,1,Not recorded,Not recorded,Not recorded,Not recorded,"21,33"
2011,4-Oct,D,51,7,FOOT,113,113-43,113-43-002,Nakwasina River,Unknown,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,0,0,359,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
2011,5-Oct,A,305,5,FOOT,182,182-50,182-50-020,Italio Lake,Partial stream survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,17,0,Not recorded,Visibility Normal,Water Normal,Not recorded,from pool above culvert to hwy bridge
2011,5-Oct,A,422,5,FOOT,115,115-32,115-32-027,Clear Ck Murphy Flat,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,700,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
2011,5-Oct,D,51,9,SNORKEL,113,113-41,113-41-13B,Eagle River,Unknown,Coho,EEC,2,Complete survey - potentially useful for indexing abundance,0,0,801,0,Not recorded,Visibility Excellent,Water Low,Not recorded,Plus 26 Jacks
2011,6-Oct,D,51,8,FOOT,113,113-40,113-40-015,Starrigavin Creek,Unknown,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,0,0,230,0,Tide High,Visibility Excellent,Water Low,Not recorded,
2011,7-Oct,A,305,7,FOOT,182,182-70,182-70-011,Sockeye Creek - Situk,Partial stream survey,Coho,CJW,2,Complete survey - potentially useful for indexing abundance,0,0,124,2,Not recorded,Visibility Poor,Water High,Not recorded,from road downstream to beaver pond
2011,7-Oct,A,700,3,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Unknown,Coho,DJT,2,Complete survey - potentially useful for indexing abundance,0,0,102,0,Not recorded,Not recorded,Not recorded,Not recorded,"21, 33"
2011,10-Oct,B,102,2,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Complete survey,Coho,SCH,2,Complete survey - potentially useful for indexing abundance,0,0,10,0,Not recorded,Not recorded,Not recorded,Not recorded,
2011,10-Oct,D,51,10,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,Unknown,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,0,0,141,0,Tide High,Visibility Normal,Water Normal,Not recorded,
2011,11-Oct,A,305,8,FOOT,182,182-50,182-50-020,Italio Lake,Partial stream survey,Coho,CJW,2,Complete survey - potentially useful for indexing abundance,0,0,220,0,Not recorded,Visibility Poor,Water High,Not recorded,
2011,11-Oct,A,421,2,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,842,0,Not recorded,Visibility Normal,Not recorded,Not recorded,+5 jacks
2011,11-Oct,A,700,4,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,DJT,2,Complete survey - potentially useful for indexing abundance,0,0,564,0,Not recorded,Not recorded,Not recorded,Not recorded,"21, 33"
2011,11-Oct,D,51,11,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Unknown,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,0,0,392,2,Tide High,Visibility Excellent,Water Low,Not recorded,
2011,12-Oct,A,421,6,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,0,0,66,0,Not recorded,Visibility Poor,Not recorded,Not recorded,
2011,12-Oct,A,422,2,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,78,1,Not recorded,Visibility Poor,Not recorded,Not recorded,rain
2011,13-Oct,A,422,6,FOOT,115,115-32,115-32-027,Clear Ck Murphy Flat,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,0,0,810,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
2011,14-Oct,A,700,5,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Unknown,Coho,DJT,2,Complete survey - potentially useful for indexing abundance,0,0,132,6,Not recorded,Not recorded,Not recorded,Not recorded,"21, 33"
2011,14-Oct,B,103,1,HELICOPTER,101,101-75,101-75-015,Eulachon River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,350,0,Not recorded,Visibility Normal,Water High,Not recorded,
2011,14-Oct,B,103,2,HELICOPTER,101,101-75,101-75-050,Klahini River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,
2011,14-Oct,B,103,3,HELICOPTER,101,101-75,101-75-010,Grant Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,
2011,14-Oct,B,103,4,HELICOPTER,101,101-71,101-71-04I,Indian Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,175,0,Not recorded,Not recorded,Not recorded,Not recorded,
2011,14-Oct,B,103,5,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,
2011,14-Oct,B,103,6,HELICOPTER,101,101-71,101-71-04K,King Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,110,0,Not recorded,Not recorded,Not recorded,Not recorded,
2011,14-Oct,B,103,7,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,85,0,Not recorded,Not recorded,Not recorded,Not recorded,
2011,14-Oct,B,103,8,HELICOPTER,101,101-75,101-75-005,Herman Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Visibility Poor,Not recorded,Not recorded,poor light
2011,14-Oct,D,51,12,FOOT,113,113-43,113-43-002,Nakwasina River,Unknown,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,0,0,636,0,Tide High,Visibility Normal,Water Normal,Not recorded,
2011,17-Oct,A,421,3,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,0,0,880,2,Not recorded,Visibility Excellent,Not recorded,Not recorded,
2011,19-Oct,A,421,7,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,40,1,Not recorded,Visibility Poor,Not recorded,Not recorded,
2011,19-Oct,A,422,3,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,186,3,Not recorded,Visibility Normal,Not recorded,Not recorded,
2011,19-Oct,A,700,6,FOOT,115,115-20,115-20-063,Davies Creek,Unknown,Coho,DJT,2,Complete survey - potentially useful for indexing abundance,0,0,162,0,Not recorded,Not recorded,Not recorded,Not recorded,"21, 33"
2011,19-Oct,A,700,7,FOOT,115,115-20,115-20-062,Cowee Ck Berners Bay,Unknown,Coho,BJG,2,Complete survey - potentially useful for indexing abundance,0,0,150,0,Not recorded,Not recorded,Not recorded,Not recorded,"23, 32 above s fork 100"
2011,20-Oct,A,56,1,FOOT,115,115-20,115-20-010,Berners River,Unknown,Coho,LDS,0,Not coded yet,0,0,6027,23,Not recorded,Not recorded,Not recorded,Not recorded,Surveyed Oct. 19-21
2011,20-Oct,A,422,7,FOOT,115,115-32,115-32-027,Clear Ck Murphy Flat,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,767,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
2011,20-Oct,D,51,13,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Unknown,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,0,0,152,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
2011,23-Oct,B,106,8,FOOT,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,MMK,2,Complete survey - potentially useful for indexing abundance,0,0,784,0,Not recorded,Not recorded,Not recorded,Not recorded,
2011,24-Oct,A,421,4,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,809,8,Not recorded,Visibility Normal,Not recorded,Not recorded,+4 jacks
2011,24-Oct,B,103,9,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,850,0,Tide High,Visibility Normal,Water High,Not recorded,
2011,24-Oct,B,103,11,HELICOPTER,101,101-30,101-30-060,Marten River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,350,0,Not recorded,Not recorded,Not recorded,Not recorded,
2011,24-Oct,B,103,12,HELICOPTER,101,101-55,101-55-040,Blossom River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,0,0,1235,0,Not recorded,Visibility Poor,Not recorded,Not recorded,
2011,25-Oct,A,421,8,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RSC,2,Complete survey - potentially useful for indexing abundance,0,0,44,2,Not recorded,Visibility Normal,Not recorded,Not recorded,
2011,25-Oct,A,422,4,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RSC,3,Peak survey - useful for indexing abundance,0,0,219,2,Not recorded,Visibility Poor,Not recorded,Not recorded,rain
2011,26-Oct,B,106,9,FOOT,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,MMK,2,Complete survey - potentially useful for indexing abundance,0,0,380,0,Not recorded,Visibility Poor,Not recorded,Not recorded,
2012,18-Aug,A,302,8,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,NMM,2,Complete survey - potentially useful for indexing abundance,0,0,45,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
2012,21-Aug,A,302,10,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,NMM,2,Complete survey - potentially useful for indexing abundance,0,0,545,0,Not recorded,Visibility Normal,Water Normal,Not recorded,most fish seen in last mile
2012,22-Aug,A,302,13,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,GFW,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Tide Low,Visibility Normal,Water Normal,Not recorded,"10,000 below markers"
2012,23-Aug,A,302,11,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,NMM,2,Complete survey - potentially useful for indexing abundance,0,0,322,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
2012,24-Aug,A,302,14,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Tide Intermediate,Visibility Poor,Water Normal,Not recorded,"11,000 below markers"
2012,24-Aug,A,302,15,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,
2012,24-Aug,A,302,16,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,
2012,24-Aug,A,303,8,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,11000,0,Not recorded,Visibility Normal,Water Normal,Not recorded,"fish seen below markers, but fishery was not opened yet"
2012,29-Aug,A,303,9,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,0,0,8000,0,Not recorded,Visibility Normal,Water Normal,Not recorded,"4,000 fish seen below markers"
2012,30-Aug,A,303,2,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,NMM,2,Complete survey - potentially useful for indexing abundance,0,0,609,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
2012,31-Aug,C,124,4,AERIAL,109,109-52,109-52-035,Kutlaku Creek,Complete survey,Coho,KJC,2,Complete survey - potentially useful for indexing abundance,0,0,500,0,Not recorded,Visibility Normal,Water Normal,Not recorded,IN NETWEEN BEAVER DAMS NEAR LAKE
